Sales Table,,,,,,,,,,,,,,,,,
Company:Nationa Store,,,,,,,,,,,,,,,,,
Department,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Customer Rating,Selling Price
5894,MA-2014-102652,4/6/2022,AY-10555,Masala Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,TATA-4832492,Dairy & Beverages,Beverages,Tata Tea Elaichi Chai : 1 kg,4650,15,5,310
5895,MA-2014-102652,4/6/2022,AY-10555,Masala Stories,Restaurants,India,Kanpur,Uttar Pradesh,North,MAHARASHTRA-4832493,Dairy & Beverages,Beverages,Maharashtra Special Tea Jar : 500 gms,3575,13,8,275
5896,PU-2014-152422,10/5/2022,BD-11635,The Grocery Hub Mart,Retailer,India,Patna,Bihar,East,SOCIETY-4832494,Dairy & Beverages,Beverages,Society Elaichi Adrak Flavour Tea Pouch : 250 gms,2660,14,10,190
5897,MA-2016-156692,8/13/2022,HG-15025,Fresh Earth Grocers,Retailer,India,Rajkot,Gujarat,West,BROOKE-4832495,Dairy & Beverages,Beverages,Brooke Bond Taj Mahal Tea : 100 Tea-Bags,3520,16,4,220
5898,UT-2014-130869,11/17/2022,CB-12025,Roots & Fruits Market,Retailer,India,Chennai,Tamil Nadu,South,TATA-4832496,Dairy & Beverages,Beverages,Tata Tea Teaveda : 250 gms,4320,27,3,160
5899,UT-2017-128832,4/24/2023,LS-16945,Pine & Pepper,Restaurants,India,Ahmedabad,Gujarat,West,GIRNAR-4832497,Dairy & Beverages,Beverages,Girnar Jumbo Gulabi CTC Leaf Tea : 1 kg,7650,17,10,450
5900,PU-2017-139717,8/24/2023,DM-13015,Pure Spice Organics,Retailer,India,Nagpur,Maharashtra,West,WAGH-4832498,Dairy & Beverages,Beverages,Wagh Bakri Masala Tea : 200 gms,4080,24,7,170
5901,PU-2017-139717,8/24/2023,DM-13015,Pure Spice Organics,Retailer,India,Nagpur,Maharashtra,West,GIRNAR-4832499,Dairy & Beverages,Beverages,Girnar Cardamom Instant Premix Chai : 140 gms,2850,19,6,150
5902,TA-2017-136007,2/23/2023,AC-10615,Spice Fusion,Restaurants,India,Chennai,Tamil Nadu,South,SUPRIYA-4832500,Dairy & Beverages,Beverages,Tea Masala : 50 gms,1155,21,7,55
5903,TA-2017-136007,2/23/2023,AC-10615,Spice Fusion,Restaurants,India,Chennai,Tamil Nadu,South,SOCIETY-4832501,Dairy & Beverages,Beverages,Society Chahat Leaf Tea Pouch : 1 kg,5805,27,9,215
5904,WE-2016-157364,11/19/2022,LT-17110,The Desi Grain Bazaar,Retailer,India,Chandigarh,Punjab,North,WAGH-4832502,Dairy & Beverages,Beverages,Wagh Bakri Premix Masala Instant Tea : 140 gms,3750,25,10,150
5905,MA-2016-112970,11/14/2022,TB-21250,The Organic Essentials,Retailer,India,Gurgaon,Haryana,North,GOODRICKE-4832503,Dairy & Beverages,Beverages,Goodricke Super Cup Tea : 1 kg,4860,12,10,405
5906,KA-2017-152492,7/6/2023,AH-10585,Nature’s Pantry Store,Retailer,India,Thiruvananthapuram,Kerala,South,JOSH-4832504,Dairy & Beverages,Beverages,Josh Kadak Tea : 1 kg,5805,27,7,215
5907,ME-2016-101168,12/25/2022,SS-20140,The Curd Bowl,Restaurants,India,Indore,Madhya Pradesh,Central,TETLEY-4832505,Dairy & Beverages,Beverages,Tetley Green Tea Lemon & Honey : 100 Tea-Bags,14375,23,10,625
5908,MA-2017-104010,4/23/2023,TD-20995,The Everyday Basket,Retailer,India,Faridabad,Haryana,North,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,6860,14,5,490
5909,MA-2015-130253,12/14/2023,PP-18955,TrendyHub Hyperstore,Super Store,India,Kolkata,West Bengal,East,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,8125,13,9,625
5910,UT-2015-155369,4/19/2023,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,2080,16,8,130
5911,UT-2015-155369,4/19/2023,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,13125,21,8,625
5912,RA-2016-131205,9/4/2022,AA-10645,Fresh Harvest Grains,Retailer,India,Patna,Bihar,East,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,2380,14,8,170
5913,RA-2016-131205,9/4/2022,AA-10645,Fresh Harvest Grains,Retailer,India,Patna,Bihar,East,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,3380,26,8,130
5914,RA-2016-131205,9/4/2022,AA-10645,Fresh Harvest Grains,Retailer,India,Patna,Bihar,East,LIPTON-4832512,Dairy & Beverages,Beverages,Lipton Green Tea - Lemon Zest : 25 Tea-Bags,2890,17,7,170
5915,RA-2016-131205,9/4/2022,AA-10645,Fresh Harvest Grains,Retailer,India,Patna,Bihar,East,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,2150,10,9,215
5916,MA-2017-122364,9/24/2023,FA-14230,The Noodle Nook,Restaurants,India,Bhopal,Madhya Pradesh,Central,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,2365,11,6,215
5917,MA-2017-122364,9/24/2023,FA-14230,The Noodle Nook,Restaurants,India,Bhopal,Madhya Pradesh,Central,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,3960,22,7,180
5918,UT-2016-117912,2/4/2022,TB-21520,Organic Pantry,Retailer,India,Amritsar,Punjab,North,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,2990,23,9,130
5919,UT-2017-145702,5/19/2023,AH-10075,Thyme Out Kitchen,Restaurants,India,Bengaluru,Karnataka,South,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,3300,10,9,330
5920,UT-2017-145702,5/19/2023,AH-10075,Thyme Out Kitchen,Restaurants,India,Bengaluru,Karnataka,South,AMUL-32467832,Dairy & Beverages,Dairy,Amul Taaza Toned Milk : 200 ml,256,16,5,16
5921,UT-2015-113215,9/3/2023,CP-12085,Tamarind Terrace,Restaurants,India,Lucknow,Uttar Pradesh,North,AMUL-32467833,Dairy & Beverages,Dairy,Amul Taaza Toned Milk : 1 Litre x 12 Units,21312,24,8,888
5922,KE-2016-154662,6/9/2022,BF-11215,GrandBazaar Deluxe,Super Store,India,Lucknow,Uttar Pradesh,North,MILKY-32467834,Dairy & Beverages,Dairy,Milky Mist UHT Sterilized Toned Milk : 1 Litre,2080,26,7,80
5923,KA-2015-105571,11/7/2023,CP-12340,The Daily Bite,Restaurants,India,Ahmedabad,Gujarat,West,AMUL-32467835,Dairy & Beverages,Dairy,Amul Gold Homogenised Standardised Milk : 1 Litre,1760,22,5,80
5924,KA-2015-105571,11/7/2023,CP-12340,The Daily Bite,Restaurants,India,Ahmedabad,Gujarat,West,NANDINI-32467836,Dairy & Beverages,Dairy,Nandini Good Life Toned Milk : 1 Litre,1898,26,7,73
5925,UT-2016-152765,6/15/2022,LS-17245,The Grain & Spice Bazaar,Retailer,India,Kolkata,West Bengal,East,AMUL-32467837,Dairy & Beverages,Dairy,Amul Slim-n-Trim Skimmed Milk : 1 Litre,1360,17,7,80
5926,GU-2015-153878,4/25/2023,TS-21655,Rajiv Grocery,Retailer,India,Bhopal,Madhya Pradesh,Central,NESTLE-32467838,Dairy & Beverages,Dairy,Nestle A+ Toned Milk : 1 Litre,2442,22,6,111
5927,GU-2015-153878,4/25/2023,TS-21655,Rajiv Grocery,Retailer,India,Bhopal,Madhya Pradesh,Central,MOTHER-32467839,Dairy & Beverages,Dairy,Mother Dairy Toned Milk : 1 Litre,962,13,9,74
5928,PU-2016-124016,9/23/2022,JS-15940,FreshNest Superstore,Super Store,India,Patna,Bihar,East,RAW-32467840,Dairy & Beverages,Dairy,Raw Pressery Almond Milk Plain (Unsweetened) : 1 Litre,3575,11,6,325
5929,PU-2016-124016,9/23/2022,JS-15940,FreshNest Superstore,Super Store,India,Patna,Bihar,East,AMUL-32467841,Dairy & Beverages,Dairy,Amul Kool Kesar Milk : 180 ml,500,20,10,25
5930,PU-2016-124016,9/23/2022,JS-15940,FreshNest Superstore,Super Store,India,Patna,Bihar,East,AMUL-32467842,Dairy & Beverages,Dairy,Amul Kool Badam Milk : 180 ml,650,26,8,25
5931,UT-2016-113551,8/18/2022,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,SOFIT-32467843,Dairy & Beverages,Dairy,Sofit Soya Drink Vanilla : 1 Litre,3720,24,9,155
5932,UT-2016-113551,8/18/2022,NF-18385,Simply Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,AMUL-32467844,Dairy & Beverages,Dairy,Amul Kool Cafe Milk : 200 ml,750,25,9,30
5933,MA-2014-107524,3/2/2022,KN-16705,FreshChoice HyperStore,Super Store,India,Gwalior,Madhya Pradesh,Central,AMUL-32467845,Dairy & Beverages,Dairy,Amul Kool Elaichi Milk : 180 ml,675,27,7,25
5934,MA-2014-107524,3/2/2022,KN-16705,FreshChoice HyperStore,Super Store,India,Gwalior,Madhya Pradesh,Central,CAVIN'S-32467846,Dairy & Beverages,Dairy,Cavin's Chocolate Milkshake : 1 Litre,4080,17,9,240
5935,PU-2014-138072,12/30/2022,GA-14725,Annapoorna Spice Mart,Retailer,India,Dehradun,Uttarakhand,North,SOFIT-32467847,Dairy & Beverages,Dairy,Sofit Soya Drink Naturally Sugar Free : 1 Litre,2170,14,8,155
5936,MA-2015-134201,4/10/2023,EH-14125,MarketSphere Supermart,Super Store,India,Varanasi,Uttar Pradesh,North,CAVIN'S-32467848,Dairy & Beverages,Dairy,Cavin's Vanilla Milkshake : 1 Litre,6000,25,7,240
5937,MA-2015-134201,4/10/2023,EH-14125,MarketSphere Supermart,Super Store,India,Varanasi,Uttar Pradesh,North,AMUL-32467849,Dairy & Beverages,Dairy,Amul Kool Rose Milk : 180 ml,525,21,7,25
5938,MA-2015-111780,12/25/2023,RA-19285,Daily Fresh Grocers,Retailer,India,Patna,Bihar,East,NESTLÉ-32467850,Dairy & Beverages,Dairy,Nestlé Slim Milk : 1 Litre,2100,21,9,100
5939,MA-2015-111780,12/25/2023,RA-19285,Daily Fresh Grocers,Retailer,India,Patna,Bihar,East,AMUL-32467851,Dairy & Beverages,Dairy,Amul Lactose Free Milk : 200 ml,600,24,8,25
5940,MA-2015-111780,12/25/2023,RA-19285,Daily Fresh Grocers,Retailer,India,Patna,Bihar,East,GOVIND-32467852,Dairy & Beverages,Dairy,Govind Funzz Pista Flavoured Milk Bottle : 200 ml,540,18,10,30
5941,PU-2015-119942,4/5/2023,TT-21070,Organic Harvest Store,Retailer,India,Bhubaneswar,Odisha,East,GOVIND-32467853,Dairy & Beverages,Dairy,Govind Funzz Mango Flavored Milk Bottle : 200 ml,690,23,4,30
5942,UT-2015-151547,1/17/2023,AH-10465,Green Spice Bazaar,Retailer,India,Mumbai,Maharashtra,West,CHITALE-32467854,Dairy & Beverages,Dairy,Chitale Flavoured Milk Butterscotch : 200 ml,690,23,9,30
5943,MA-2017-166695,5/20/2023,CC-12430,Prime Plaza HyperMart,Super Store,India,Rajkot,Gujarat,West,GOVIND-32467855,Dairy & Beverages,Dairy,Govind Funzz Butterscotch Flavoured Milk Bottle : 200 ml,330,11,10,30
5944,MA-2017-166695,5/20/2023,CC-12430,Prime Plaza HyperMart,Super Store,India,Rajkot,Gujarat,West,GOVIND-32467856,Dairy & Beverages,Dairy,Govind Funzz Chocolate Flavored Milk Bottle : 200 ml,510,17,7,30
5945,MA-2017-166695,5/20/2023,CC-12430,Prime Plaza HyperMart,Super Store,India,Rajkot,Gujarat,West,GOVIND-32467857,Dairy & Beverages,Dairy,Govind Kesar Flavoured Double Toned Milk Bottle : 200 ml,390,13,2,30
5946,PU-2017-167542,8/13/2023,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,CHITALE-32467858,Dairy & Beverages,Dairy,Chitale Flavoured Milk - Coffee : 200 ml,490,14,6,35
5947,UT-2015-120901,12/31/2023,BG-11035,Organic Delight Grocers,Retailer,India,Chandigarh,Punjab,North,AMUL-32467859,Dairy & Beverages,Dairy,Amul Basundi Kesar Elaichi : 1 Litre,4680,24,6,195
5948,UT-2015-120901,12/31/2023,BG-11035,Organic Delight Grocers,Retailer,India,Chandigarh,Punjab,North,CHITALE-32467860,Dairy & Beverages,Dairy,Chitale Flavoured Milk Rose : 200 ml,750,25,6,30
5949,UT-2015-120901,12/31/2023,BG-11035,Organic Delight Grocers,Retailer,India,Chandigarh,Punjab,North,AMUL-32467861,Dairy & Beverages,Dairy,Amul Kadhai Doodh : 200 ml,780,26,10,30
5950,MA-2017-121398,12/25/2023,FH-14365,The Hungry Fork,Restaurants,India,Jalandhar,Punjab,North,AMUL-32467862,Dairy & Beverages,Dairy,Amul Butter : 500 gms,6270,22,8,285
5951,MA-2017-121398,12/25/2023,FH-14365,The Hungry Fork,Restaurants,India,Jalandhar,Punjab,North,MOTHER-32467863,Dairy & Beverages,Dairy,Mother Dairy Pasteurized Butter : 500 gms,7125,25,7,285
5952,MA-2016-151561,9/1/2022,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,AMUL-32467864,Dairy & Beverages,Dairy,Amul Garlic & Herbs Buttery Spread : 100 gms,715,11,8,65
5953,MA-2016-151561,9/1/2022,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,AMUL-32467865,Dairy & Beverages,Dairy,Amul Butter School Pack : 100 gms,1540,22,9,70
5954,MA-2016-151561,9/1/2022,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,AMUL-32467866,Dairy & Beverages,Dairy,Amul Butter Unsalted : 500 gms,7965,27,7,295
5955,MA-2016-151561,9/1/2022,PG-18820,Taste of Tradition Store 2,Retailer,India,Jalandhar,Punjab,North,NUTRALITE-32467867,Dairy & Beverages,Dairy,Nutralite Fat Spread Tub : 500 gms,3920,14,6,280
5956,UT-2017-154676,8/5/2023,NZ-18565,MarketPlace Deluxe,Super Store,India,Patna,Bihar,East,CHITALE-32467868,Dairy & Beverages,Dairy,Chitale Pasteurised Table Butter : 500 gms,3025,11,8,275
5957,UT-2014-165589,2/18/2022,TB-21595,Green Harvest Groceries,Retailer,India,Surat,Gujarat,West,DELICIOUS-32467869,Dairy & Beverages,Dairy,Delicious Fat Spread : 500 gms,2484,27,7,92
5958,UT-2016-132577,11/22/2022,JE-15475,Desi Fresh Essentials,Retailer,India,Shillong,Meghalaya,East,NUTRALITE-32467870,Dairy & Beverages,Dairy,Nutralite Fat Spread UKE : 500 gms,6480,24,9,270
5959,UT-2016-132577,11/22/2022,JE-15475,Desi Fresh Essentials,Retailer,India,Shillong,Meghalaya,East,NUTRALITE-32467871,Dairy & Beverages,Dairy,Nutralite Doodh Shakti Butter Spread : 500 gms,2900,10,10,290
5960,UT-2016-132577,11/22/2022,JE-15475,Desi Fresh Essentials,Retailer,India,Shillong,Meghalaya,East,SOCIETY-4832478,Dairy & Beverages,Beverages,Society Tea : 1 kg,12600,21,8,600
5961,UT-2016-132577,11/22/2022,JE-15475,Desi Fresh Essentials,Retailer,India,Shillong,Meghalaya,East,WAGH-4832479,Dairy & Beverages,Beverages,Wagh Bakri Premium Leaf Tea Pouch : 1 kg,14400,24,7,600
5962,UT-2016-132577,11/22/2022,JE-15475,Desi Fresh Essentials,Retailer,India,Shillong,Meghalaya,East,BROOKE-4832480,Dairy & Beverages,Beverages,Brooke Bond Red Label Natural Care Tea : 1 kg,9600,16,7,600
5963,MA-2015-114048,12/14/2023,EH-13945,Green Earth Organics,Retailer,India,Ludhiana,Punjab,North,BROOKE-4832481,Dairy & Beverages,Beverages,Brooke Bond Red Label Tea : 1 kg,15000,25,9,600
5964,UT-2015-137281,6/13/2023,BF-10975,The Royal Curry,Restaurants,India,Dehradun,Uttarakhand,North,TATA-4832482,Dairy & Beverages,Beverages,Tata Tea Agni : 1.5 kgs,5525,17,9,325
5965,MA-2017-162068,12/28/2023,PC-18745,The Chilli Bowl,Restaurants,India,Ludhiana,Punjab,North,TAJ-4832483,Dairy & Beverages,Beverages,Taj Mahal Tea : 500 gms,7990,17,8,470
5966,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,GIRNAR-4832484,Dairy & Beverages,Beverages,Girnar Royal Cup Tea : 1 kg,13800,23,8,600
5967,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,TATA-4832485,Dairy & Beverages,Beverages,Tata Tea Premium : 1 kg,7410,13,8,570
5968,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,TATA-4832486,Dairy & Beverages,Beverages,Tata Tea Gold : 1 kg,6600,11,10,600
5969,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,SOCIETY-4832487,Dairy & Beverages,Beverages,Society Masala Flavour Tea Pouch : 1 kg,18200,26,10,700
5970,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,BROOKE-4832488,Dairy & Beverages,Beverages,Brooke Bond Taaza Tea : 1 kg,5750,23,9,250
5971,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,WAGH-4832489,Dairy & Beverages,Beverages,Wagh Bakri Navchetan Tea : 1 kg,2420,11,10,220
5972,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,GIRNAR-4832490,Dairy & Beverages,Beverages,Girnar Royal Assam CTC Leaf Tea Jar : 1 kg,12400,20,8,620
5973,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,WAGH-4832491,Dairy & Beverages,Beverages,Wagh Bakri Spiced Tea : 500 gms,7480,22,6,340
5974,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,TATA-4832492,Dairy & Beverages,Beverages,Tata Tea Elaichi Chai : 1 kg,8370,27,9,310
5975,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,MAHARASHTRA-4832493,Dairy & Beverages,Beverages,Maharashtra Special Tea Jar : 500 gms,4675,17,8,275
5976,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,SOCIETY-4832494,Dairy & Beverages,Beverages,Society Elaichi Adrak Flavour Tea Pouch : 250 gms,2090,11,8,190
5977,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,BROOKE-4832495,Dairy & Beverages,Beverages,Brooke Bond Taj Mahal Tea : 100 Tea-Bags,5720,26,9,220
5978,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,TATA-4832496,Dairy & Beverages,Beverages,Tata Tea Teaveda : 250 gms,1600,10,10,160
5979,MA-2017-100111,9/20/2023,SV-20365,Pure Spice House,Retailer,India,Coimbatore,Tamil Nadu,South,GIRNAR-4832497,Dairy & Beverages,Beverages,Girnar Jumbo Gulabi CTC Leaf Tea : 1 kg,9000,20,6,450
5980,PU-2017-132381,8/22/2023,Dp-13240,BeyondMax Superstore,Super Store,India,Pune,Maharashtra,West,WAGH-4832498,Dairy & Beverages,Beverages,Wagh Bakri Masala Tea : 200 gms,2550,15,9,170
5981,KA-2015-147011,6/18/2023,HR-14830,Bistro Blisssss,Restaurants,India,Vadodara,Gujarat,West,GIRNAR-4832499,Dairy & Beverages,Beverages,Girnar Cardamom Instant Premix Chai : 140 gms,1650,11,8,150
5982,UT-2014-120852,12/20/2022,WB-21850,Pure Delight Market,Retailer,India,Coimbatore,Tamil Nadu,South,SUPRIYA-4832500,Dairy & Beverages,Beverages,Tea Masala : 50 gms,1375,25,7,55
5983,UT-2014-120852,12/20/2022,WB-21850,Pure Delight Market,Retailer,India,Coimbatore,Tamil Nadu,South,SOCIETY-4832501,Dairy & Beverages,Beverages,Society Chahat Leaf Tea Pouch : 1 kg,4730,22,6,215
5984,MA-2016-150007,9/11/2022,AS-10090,The Fresh Spice Store,Retailer,India,Thiruvananthapuram,Kerala,South,WAGH-4832502,Dairy & Beverages,Beverages,Wagh Bakri Premix Masala Instant Tea : 140 gms,3150,21,7,150
5985,MA-2016-150007,9/11/2022,AS-10090,The Fresh Spice Store,Retailer,India,Thiruvananthapuram,Kerala,South,GOODRICKE-4832503,Dairy & Beverages,Beverages,Goodricke Super Cup Tea : 1 kg,8910,22,10,405
5986,PU-2016-124590,11/12/2022,SP-20920,Fresh Spice House Mart,Retailer,India,Shillong,Meghalaya,East,JOSH-4832504,Dairy & Beverages,Beverages,Josh Kadak Tea : 1 kg,3655,17,5,215
5987,PU-2016-124590,11/12/2022,SP-20920,Fresh Spice House Mart,Retailer,India,Shillong,Meghalaya,East,TETLEY-4832505,Dairy & Beverages,Beverages,Tetley Green Tea Lemon & Honey : 100 Tea-Bags,8125,13,10,625
5988,PU-2016-124590,11/12/2022,SP-20920,Fresh Spice House Mart,Retailer,India,Shillong,Meghalaya,East,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,7840,16,8,490
5989,PU-2016-124590,11/12/2022,SP-20920,Fresh Spice House Mart,Retailer,India,Shillong,Meghalaya,East,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,6875,11,8,625
5990,PU-2016-124590,11/12/2022,SP-20920,Fresh Spice House Mart,Retailer,India,Shillong,Meghalaya,East,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,1560,12,10,130
5991,MA-2016-133802,3/14/2022,SP-20650,Lilly's Restobar,Restaurants,India,Vadodara,Gujarat,West,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,16250,26,8,625
5992,MA-2016-113677,11/13/2022,CM-12655,InfinityMart Plaza,Super Store,India,Vadodara,Gujarat,West,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,4080,24,8,170
5993,MA-2016-113677,11/13/2022,CM-12655,InfinityMart Plaza,Super Store,India,Vadodara,Gujarat,West,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,1430,11,7,130
5994,KE-2017-143378,9/19/2023,JR-16210,Spice Cottage,Restaurants,India,Hyderabad,Telangana,South,LIPTON-4832512,Dairy & Beverages,Beverages,Lipton Green Tea - Lemon Zest : 25 Tea-Bags,3740,22,7,170
5995,KE-2017-143378,9/19/2023,JR-16210,Spice Cottage,Restaurants,India,Hyderabad,Telangana,South,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,3225,15,6,215
5996,KE-2017-143378,9/19/2023,JR-16210,Spice Cottage,Restaurants,India,Hyderabad,Telangana,South,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,3440,16,9,215
5997,KE-2017-143378,9/19/2023,JR-16210,Spice Cottage,Restaurants,India,Hyderabad,Telangana,South,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,4860,27,7,180
5998,MA-2017-152660,12/4/2023,CB-12415,Greenfields Essentials,Retailer,India,Pune,Maharashtra,West,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,2340,18,7,130
5999,UT-2015-142139,8/31/2023,SD-20485,BestChoice SuperCenter,Super Store,India,Nagpur,Maharashtra,West,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,3300,10,7,330
6000,MA-2017-145772,6/3/2023,SS-20140,The Curd Bowl,Restaurants,India,Indore,Madhya Pradesh,Central,LAKME-2178456,Beauty & Cosmetics,Skin,Lakme Lumi Skin Cream : 30 gms,7475,25,6,299
6001,MA-2017-145772,6/3/2023,SS-20140,The Curd Bowl,Restaurants,India,Indore,Madhya Pradesh,Central,LOTUS-2178457,Beauty & Cosmetics,Skin,Lotus Herbals Youthrx Anti Ageing Transforming Crème : 50 gms,18875,25,10,755
6002,MA-2017-145772,6/3/2023,SS-20140,The Curd Bowl,Restaurants,India,Indore,Madhya Pradesh,Central,LAKME-2178458,Beauty & Cosmetics,Skin,Lakme 9to5 Vitamin C+ Day Cream : 50 gms,8250,22,7,375
6003,MA-2016-124100,3/31/2022,EH-13990,Village Spice Grocers,Retailer,India,Shimla,Himachal Pradesh,North,OLAY-2178459,Beauty & Cosmetics,Skin,Olay Regenerist Micro-Sculpting Cream : 50 gms,32382,18,8,1799
6004,MA-2014-158400,10/25/2022,AH-10030,Spice Journey,Restaurants,India,Gwalior,Madhya Pradesh,Central,OLAY-2178460,Beauty & Cosmetics,Skin,Olay Natural Aura Instant UV Protection Glowing Cream : 40 gms,4577,23,10,199
6005,GU-2017-162033,3/26/2023,EM-14200,The Grand Market,Super Store,India,Jalandhar,Punjab,North,FACES-2178461,Beauty & Cosmetics,Skin,Faces Canada Peaches N Cream Tinted Moisturizer : 35 gms,7188,12,10,599
